Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Unnamed: 15,Unnamed: 16,DateTime,received_at
29/03/2005,11.00.00,2.4,1184.0,275.0,10.0,978.0,346.0,567.0,147.0,1425.0,1226.0,19.6,49.4,1.1176,,,2005-03-29T11:00:00,2025-04-04T13:42:14.885434
29/03/2005,12.00.00,2.4,1202.0,275.0,12.1,1052.0,296.0,519.0,134.0,1525.0,1126.0,18.1,58.3,1.2013,,,2005-03-29T12:00:00,2025-04-04T13:42:14.987607
29/03/2005,13.00.00,2.5,1197.0,275.0,11.7,1040.0,321.0,530.0,136.0,1519.0,1147.0,18.0,57.9,1.1826,,,2005-03-29T13:00:00,2025-04-04T13:42:15.089690
29/03/2005,14.00.00,2.3,1234.0,275.0,12.0,1049.0,312.0,523.0,142.0,1516.0,1190.0,18.6,55.0,1.1696,,,2005-03-29T14:00:00,2025-04-04T13:42:15.191862
29/03/2005,15.00.00,2.7,1247.0,275.0,12.3,1059.0,355.0,508.0,153.0,1550.0,1212.0,18.3,57.9,1.2047,,,2005-03-29T15:00:00,2025-04-04T13:42:15.293980
29/03/2005,16.00.00,2.7,1234.0,275.0,12.3,1060.0,349.0,509.0,153.0,1504.0,1251.0,18.3,54.8,1.1403,,,2005-03-29T16:00:00,2025-04-04T13:42:15.396189
29/03/2005,17.00.00,3.3,1339.0,275.0,16.7,1200.0,385.0,457.0,155.0,1671.0,1404.0,18.3,53.9,1.1252,,,2005-03-29T17:00:00,2025-04-04T13:42:15.498364
29/03/2005,18.00.00,3.9,1331.0,275.0,15.3,1160.0,456.0,474.0,181.0,1598.0,1419.0,18.5,54.6,1.1515,,,2005-03-29T18:00:00,2025-04-04T13:42:15.600575
29/03/2005,19.00.00,2.6,1251.0,275.0,13.4,1097.0,306.0,502.0,151.0,1541.0,1328.0,17.1,61.5,1.191,,,2005-03-29T19:00:00,2025-04-04T13:42:15.702728
29/03/2005,20.00.00,3.2,1267.0,275.0,13.5,1102.0,402.0,498.0,159.0,1545.0,1378.0,16.4,62.5,1.1531,,,2005-03-29T20:00:00,2025-04-04T13:42:15.804938
29/03/2005,21.00.00,2.3,1145.0,275.0,9.0,938.0,340.0,591.0,151.0,1376.0,1159.0,15.2,64.2,1.0983,,,2005-03-29T21:00:00,2025-04-04T13:42:15.907301
29/03/2005,22.00.00,1.4,1010.0,275.0,4.8,752.0,206.0,740.0,127.0,1218.0,932.0,14.6,67.3,1.1102,,,2005-03-29T22:00:00,2025-04-04T13:42:16.009709
29/03/2005,23.00.00,1.1,1025.0,275.0,5.0,761.0,158.0,745.0,107.0,1237.0,942.0,13.5,70.8,1.0928,,,2005-03-29T23:00:00,2025-04-04T13:42:16.111815
30/03/2005,00.00.00,1.2,1024.0,275.0,4.9,759.0,178.0,721.0,101.0,1224.0,944.0,13.0,71.9,1.0697,,,2005-03-30T00:00:00,2025-04-04T13:42:16.214098
30/03/2005,01.00.00,0.9,938.0,275.0,3.4,679.0,118.0,829.0,80.0,1144.0,798.0,13.0,70.2,1.0457,,,2005-03-30T01:00:00,2025-04-04T13:42:16.317212
30/03/2005,02.00.00,0.7,905.0,275.0,2.4,615.0,95.0,885.0,68.0,1104.0,776.0,11.6,74.9,1.0224,,,2005-03-30T02:00:00,2025-04-04T13:42:16.419259
30/03/2005,03.00.00,0.5,826.0,275.0,1.1,512.0,84.0,1108.0,61.0,1043.0,636.0,12.5,67.4,0.9722,,,2005-03-30T03:00:00,2025-04-04T13:42:16.521437
30/03/2005,04.00.00,0.4,879.0,275.0,1.4,539.0,82.0,1045.0,56.0,1073.0,678.0,11.5,71.5,0.9684,,,2005-03-30T04:00:00,2025-04-04T13:42:16.623400
30/03/2005,05.00.00,0.5,901.0,275.0,2.1,589.0,122.0,933.0,70.0,1109.0,754.0,10.2,77.9,0.9692,,,2005-03-30T05:00:00,2025-04-04T13:42:16.725482
30/03/2005,06.00.00,0.8,948.0,275.0,3.8,702.0,146.0,801.0,78.0,1164.0,818.0,11.0,73.1,0.9554,,,2005-03-30T06:00:00,2025-04-04T13:42:16.827610
30/03/2005,07.00.00,2.3,1250.0,275.0,12.6,1069.0,397.0,532.0,106.0,1457.0,1202.0,10.7,73.6,0.9439,,,2005-03-30T07:00:00,2025-04-04T13:42:16.929711
30/03/2005,08.00.00,2.9,1263.0,275.0,14.7,1138.0,371.0,503.0,117.0,1533.0,1296.0,12.1,67.3,0.9499,,,2005-03-30T08:00:00,2025-04-04T13:42:17.031693
30/03/2005,09.00.00,3.1,1319.0,275.0,15.5,1164.0,454.0,489.0,144.0,1543.0,1418.0,15.1,58.6,0.9982,,,2005-03-30T09:00:00,2025-04-04T13:42:17.133901
30/03/2005,10.00.00,2.7,1202.0,275.0,12.1,1055.0,433.0,534.0,158.0,1458.0,1293.0,18.6,49.5,1.052,,,2005-03-30T10:00:00,2025-04-04T13:42:17.236084
30/03/2005,11.00.00,1.8,1109.0,275.0,7.9,896.0,287.0,629.0,137.0,1308.0,1027.0,20.9,42.5,1.037,,,2005-03-30T11:00:00,2025-04-04T13:42:17.338168
30/03/2005,12.00.00,1.9,1136.0,275.0,9.6,962.0,265.0,594.0,130.0,1350.0,1052.0,23.6,34.8,0.9986,,,2005-03-30T12:00:00,2025-04-04T13:42:17.440143
30/03/2005,13.00.00,1.8,1082.0,275.0,8.3,910.0,225.0,629.0,125.0,1301.0,875.0,25.6,28.5,0.9199,,,2005-03-30T13:00:00,2025-04-04T13:42:17.542324
30/03/2005,14.00.00,1.8,1070.0,275.0,9.2,947.0,210.0,609.0,124.0,1292.0,815.0,26.1,26.3,0.875,,,2005-03-30T14:00:00,2025-04-04T13:42:17.644422
30/03/2005,15.00.00,1.8,1070.0,275.0,8.4,917.0,215.0,633.0,125.0,1252.0,760.0,26.6,24.9,0.8525,,,2005-03-30T15:00:00,2025-04-04T13:42:17.746382
30/03/2005,16.00.00,1.7,1123.0,275.0,9.2,945.0,227.0,623.0,135.0,1303.0,856.0,25.1,28.5,0.8932,,,2005-03-30T16:00:00,2025-04-04T13:42:17.848669
30/03/2005,17.00.00,3.2,1271.0,275.0,16.1,1183.0,403.0,493.0,179.0,1498.0,1258.0,24.1,32.1,0.9504,,,2005-03-30T17:00:00,2025-04-04T13:42:17.950973
30/03/2005,18.00.00,3.4,1304.0,275.0,17.1,1212.0,444.0,476.0,183.0,1585.0,1383.0,21.5,39.1,0.9914,,,2005-03-30T18:00:00,2025-04-04T13:42:18.053131
30/03/2005,19.00.00,4.2,1360.0,275.0,19.9,1295.0,475.0,451.0,193.0,1639.0,1518.0,19.3,46.2,1.023,,,2005-03-30T19:00:00,2025-04-04T13:42:18.155351
30/03/2005,20.00.00,3.5,1278.0,275.0,14.9,1147.0,438.0,505.0,185.0,1536.0,1890.0,18.2,52.6,1.0911,,,2005-03-30T20:00:00,2025-04-04T13:42:18.257479
30/03/2005,21.00.00,2.0,1130.0,275.0,8.8,933.0,254.0,608.0,147.0,1373.0,1389.0,16.8,58.2,1.1022,,,2005-03-30T21:00:00,2025-04-04T13:42:18.359650
30/03/2005,22.00.00,1.4,1066.0,275.0,5.8,802.0,172.0,689.0,117.0,1282.0,1090.0,16.0,61.9,1.115,,,2005-03-30T22:00:00,2025-04-04T13:42:18.461820
30/03/2005,23.00.00,1.5,1090.0,275.0,6.6,841.0,174.0,661.0,112.0,1317.0,1092.0,15.3,65.4,1.126,,,2005-03-30T23:00:00,2025-04-04T13:42:18.564186
31/03/2005,00.00.00,1.2,1013.0,275.0,4.8,754.0,146.0,729.0,101.0,1245.0,954.0,14.5,67.8,1.1171,,,2005-03-31T00:00:00,2025-04-04T13:42:18.666088
31/03/2005,01.00.00,1.1,998.0,275.0,4.1,718.0,134.0,757.0,93.0,1230.0,951.0,14.2,68.6,1.1068,,,2005-03-31T01:00:00,2025-04-04T13:42:18.768186
31/03/2005,02.00.00,0.7,923.0,275.0,2.5,616.0,83.0,874.0,64.0,1169.0,790.0,13.9,68.7,1.0892,,,2005-03-31T02:00:00,2025-04-04T13:42:18.870509
31/03/2005,03.00.00,0.6,904.0,275.0,1.7,565.0,81.0,942.0,61.0,1144.0,752.0,13.1,72.5,1.0911,,,2005-03-31T03:00:00,2025-04-04T13:42:18.972503
31/03/2005,04.00.00,0.5,884.0,275.0,1.6,556.0,73.0,965.0,54.0,1135.0,708.0,12.9,72.7,1.076,,,2005-03-31T04:00:00,2025-04-04T13:42:19.074643
31/03/2005,05.00.00,0.6,936.0,275.0,2.6,628.0,104.0,876.0,64.0,1173.0,782.0,12.3,74.2,1.0583,,,2005-03-31T05:00:00,2025-04-04T13:42:19.176945
31/03/2005,06.00.00,0.9,1068.0,275.0,6.1,816.0,191.0,681.0,80.0,1264.0,1011.0,12.6,71.5,1.038,,,2005-03-31T06:00:00,2025-04-04T13:42:19.279066
31/03/2005,07.00.00,4.0,1531.0,275.0,23.6,1394.0,673.0,407.0,133.0,1860.0,1683.0,12.7,69.6,1.0206,,,2005-03-31T07:00:00,2025-04-04T13:42:19.380919
31/03/2005,08.00.00,4.1,1184.0,275.0,10.9,1012.0,547.0,567.0,170.0,1397.0,1341.0,16.8,51.6,0.9818,,,2005-03-31T08:00:00,2025-04-04T13:42:19.483199
31/03/2005,09.00.00,1.9,1064.0,275.0,6.8,848.0,275.0,692.0,139.0,1212.0,1014.0,20.3,40.1,0.9439,,,2005-03-31T09:00:00,2025-04-04T13:42:19.585381
31/03/2005,10.00.00,1.3,996.0,275.0,4.9,759.0,200.0,773.0,124.0,1119.0,751.0,21.0,37.3,0.9139,,,2005-03-31T10:00:00,2025-04-04T13:42:19.687626
31/03/2005,11.00.00,1.2,984.0,275.0,4.2,724.0,185.0,810.0,118.0,1088.0,630.0,21.0,36.9,0.9089,,,2005-03-31T11:00:00,2025-04-04T13:42:19.789738
31/03/2005,12.00.00,1.2,980.0,275.0,4.3,728.0,164.0,808.0,108.0,1098.0,565.0,22.8,33.0,0.904,,,2005-03-31T12:00:00,2025-04-04T13:42:19.891917
31/03/2005,13.00.00,1.2,970.0,275.0,4.0,710.0,150.0,833.0,100.0,1094.0,535.0,24.0,30.3,0.8925,,,2005-03-31T13:00:00,2025-04-04T13:42:19.993945
31/03/2005,14.00.00,0.9,940.0,275.0,3.1,656.0,134.0,913.0,91.0,1052.0,471.0,22.6,33.2,0.9007,,,2005-03-31T14:00:00,2025-04-04T13:42:20.096169
31/03/2005,15.00.00,1.0,963.0,275.0,3.7,691.0,128.0,857.0,89.0,1075.0,512.0,22.5,32.9,0.8846,,,2005-03-31T15:00:00,2025-04-04T13:42:20.198358
31/03/2005,16.00.00,1.1,961.0,275.0,3.8,702.0,150.0,849.0,102.0,1070.0,527.0,21.5,33.8,0.8575,,,2005-03-31T16:00:00,2025-04-04T13:42:20.300393
31/03/2005,17.00.00,1.5,1067.0,275.0,6.5,836.0,171.0,713.0,114.0,1206.0,690.0,21.4,36.4,0.9172,,,2005-03-31T17:00:00,2025-04-04T13:42:20.402502
31/03/2005,18.00.00,2.1,1084.0,275.0,7.2,866.0,204.0,682.0,124.0,1219.0,778.0,20.0,38.9,0.8974,,,2005-03-31T18:00:00,2025-04-04T13:42:20.504637
31/03/2005,19.00.00,2.1,1102.0,275.0,8.3,912.0,215.0,647.0,136.0,1287.0,872.0,17.8,45.2,0.9123,,,2005-03-31T19:00:00,2025-04-04T13:42:20.606908
31/03/2005,20.00.00,1.5,976.0,275.0,4.4,731.0,156.0,787.0,118.0,1095.0,622.0,16.3,47.3,0.8686,,,2005-03-31T20:00:00,2025-04-04T13:42:20.708931
31/03/2005,21.00.00,1.0,895.0,275.0,2.3,607.0,114.0,944.0,93.0,1012.0,512.0,16.3,44.8,0.8244,,,2005-03-31T21:00:00,2025-04-04T13:42:20.811064
31/03/2005,22.00.00,0.8,886.0,275.0,1.8,568.0,81.0,1015.0,72.0,992.0,438.0,15.6,47.1,0.8273,,,2005-03-31T22:00:00,2025-04-04T13:42:20.913232
31/03/2005,23.00.00,0.8,886.0,275.0,2.1,589.0,83.0,975.0,69.0,1001.0,443.0,15.1,47.6,0.8139,,,2005-03-31T23:00:00,2025-04-04T13:42:21.015434
01/04/2005,00.00.00,0.7,848.0,275.0,1.5,541.0,69.0,1067.0,61.0,937.0,392.0,15.1,44.5,0.7569,,,2005-04-01T00:00:00,2025-04-04T13:42:21.117709
01/04/2005,01.00.00,0.6,818.0,275.0,1.0,497.0,53.0,1198.0,50.0,885.0,347.0,14.6,43.0,0.7108,,,2005-04-01T01:00:00,2025-04-04T13:42:21.219753
01/04/2005,02.00.00,0.5,848.0,275.0,1.1,509.0,36.0,1126.0,35.0,882.0,341.0,14.5,43.7,0.7163,,,2005-04-01T02:00:00,2025-04-04T13:42:21.321865
01/04/2005,03.00.00,0.5,826.0,275.0,0.9,488.0,30.0,1187.0,29.0,895.0,322.0,13.6,46.7,0.7245,,,2005-04-01T03:00:00,2025-04-04T13:42:21.423819
01/04/2005,04.00.00,0.5,818.0,275.0,0.8,473.0,47.0,1257.0,41.0,898.0,323.0,13.7,48.8,0.7606,,,2005-04-01T04:00:00,2025-04-04T13:42:21.526043
01/04/2005,05.00.00,0.5,868.0,275.0,1.4,535.0,88.0,1136.0,66.0,944.0,395.0,13.5,50.6,0.7783,,,2005-04-01T05:00:00,2025-04-04T13:42:21.628154
01/04/2005,06.00.00,0.6,901.0,275.0,2.0,586.0,135.0,993.0,89.0,979.0,510.0,13.7,47.4,0.7412,,,2005-04-01T06:00:00,2025-04-04T13:42:21.730340
01/04/2005,07.00.00,1.5,1044.0,275.0,6.7,845.0,280.0,710.0,150.0,1158.0,909.0,13.7,45.9,0.7154,,,2005-04-01T07:00:00,2025-04-04T13:42:21.832502
01/04/2005,08.00.00,1.9,1030.0,275.0,6.3,828.0,313.0,705.0,150.0,1130.0,869.0,16.1,41.0,0.7435,,,2005-04-01T08:00:00,2025-04-04T13:42:21.934629
01/04/2005,09.00.00,1.3,965.0,275.0,4.3,730.0,205.0,799.0,127.0,1038.0,652.0,16.1,41.5,0.7559,,,2005-04-01T09:00:00,2025-04-04T13:42:22.036801
01/04/2005,10.00.00,1.0,948.0,275.0,3.5,684.0,180.0,851.0,120.0,1011.0,599.0,16.5,40.8,0.757,,,2005-04-01T10:00:00,2025-04-04T13:42:22.138951
01/04/2005,11.00.00,1.0,939.0,275.0,3.6,687.0,197.0,870.0,123.0,981.0,550.0,18.9,33.8,0.7312,,,2005-04-01T11:00:00,2025-04-04T13:42:22.240966
01/04/2005,12.00.00,1.1,925.0,275.0,4.0,713.0,172.0,853.0,115.0,957.0,518.0,19.2,29.5,0.648,,,2005-04-01T12:00:00,2025-04-04T13:42:22.343157
01/04/2005,13.00.00,1.3,924.0,275.0,4.5,739.0,184.0,834.0,122.0,966.0,541.0,19.9,26.3,0.6054,,,2005-04-01T13:00:00,2025-04-04T13:42:22.445112
01/04/2005,14.00.00,1.0,891.0,275.0,3.3,669.0,160.0,923.0,111.0,911.0,456.0,19.2,27.0,0.5934,,,2005-04-01T14:00:00,2025-04-04T13:42:22.547124
01/04/2005,15.00.00,1.1,897.0,275.0,3.6,687.0,176.0,908.0,119.0,916.0,467.0,19.4,25.3,0.5625,,,2005-04-01T15:00:00,2025-04-04T13:42:22.649263
01/04/2005,16.00.00,1.4,939.0,275.0,4.3,726.0,219.0,890.0,137.0,955.0,508.0,18.9,26.2,0.5667,,,2005-04-01T16:00:00,2025-04-04T13:42:22.751242
01/04/2005,17.00.00,1.5,943.0,275.0,5.1,770.0,222.0,856.0,147.0,959.0,583.0,19.3,24.7,0.5483,,,2005-04-01T17:00:00,2025-04-04T13:42:22.853485
01/04/2005,18.00.00,1.6,928.0,275.0,5.5,790.0,231.0,812.0,154.0,951.0,609.0,17.1,25.3,0.4881,,,2005-04-01T18:00:00,2025-04-04T13:42:22.955638
01/04/2005,19.00.00,2.2,961.0,275.0,7.4,874.0,248.0,747.0,160.0,1003.0,757.0,15.6,26.2,0.4604,,,2005-04-01T19:00:00,2025-04-04T13:42:23.057841
01/04/2005,20.00.00,1.4,867.0,275.0,3.7,694.0,183.0,906.0,134.0,858.0,539.0,13.8,30.6,0.479,,,2005-04-01T20:00:00,2025-04-04T13:42:23.159834
01/04/2005,21.00.00,0.9,823.0,275.0,1.9,579.0,144.0,1070.0,110.0,778.0,420.0,13.1,31.7,0.4756,,,2005-04-01T21:00:00,2025-04-04T13:42:23.261932
01/04/2005,22.00.00,0.8,835.0,275.0,2.1,593.0,132.0,1072.0,99.0,793.0,408.0,13.2,31.8,0.4798,,,2005-04-01T22:00:00,2025-04-04T13:42:23.364173
01/04/2005,23.00.00,1.1,893.0,275.0,3.4,675.0,180.0,955.0,127.0,853.0,560.0,13.6,30.8,0.4779,,,2005-04-01T23:00:00,2025-04-04T13:42:23.466108
02/04/2005,00.00.00,1.5,965.0,275.0,5.8,803.0,280.0,802.0,174.0,951.0,889.0,13.1,32.0,0.4817,,,2005-04-02T00:00:00,2025-04-04T13:42:23.568365
02/04/2005,01.00.00,1.1,838.0,275.0,1.9,580.0,167.0,1055.0,127.0,791.0,516.0,12.7,33.6,0.4902,,,2005-04-02T01:00:00,2025-04-04T13:42:23.670557
02/04/2005,02.00.00,0.6,835.0,275.0,1.5,546.0,102.0,1111.0,81.0,768.0,391.0,12.2,35.6,0.5038,,,2005-04-02T02:00:00,2025-04-04T13:42:23.772624
02/04/2005,03.00.00,0.5,820.0,275.0,1.4,536.0,92.0,1137.0,70.0,777.0,374.0,11.9,35.6,0.4945,,,2005-04-02T03:00:00,2025-04-04T13:42:23.874983
02/04/2005,04.00.00,0.4,815.0,275.0,0.9,488.0,63.0,1223.0,49.0,742.0,326.0,11.2,38.3,0.5099,,,2005-04-02T04:00:00,2025-04-04T13:42:23.977128
02/04/2005,05.00.00,0.4,842.0,275.0,1.4,535.0,59.0,1140.0,44.0,805.0,352.0,11.0,40.5,0.5316,,,2005-04-02T05:00:00,2025-04-04T13:42:24.079350
02/04/2005,06.00.00,0.6,884.0,275.0,2.0,587.0,163.0,999.0,107.0,863.0,566.0,10.7,42.8,0.5489,,,2005-04-02T06:00:00,2025-04-04T13:42:24.181532
02/04/2005,07.00.00,0.9,922.0,275.0,3.1,658.0,227.0,898.0,141.0,922.0,706.0,11.1,43.3,0.572,,,2005-04-02T07:00:00,2025-04-04T13:42:24.283689
02/04/2005,08.00.00,0.9,903.0,275.0,2.5,618.0,183.0,933.0,121.0,899.0,575.0,14.2,36.9,0.5939,,,2005-04-02T08:00:00,2025-04-04T13:42:24.385923
02/04/2005,09.00.00,0.8,899.0,275.0,2.7,631.0,145.0,955.0,103.0,884.0,505.0,15.6,33.3,0.5861,,,2005-04-02T09:00:00,2025-04-04T13:42:24.488148
02/04/2005,10.00.00,1.0,890.0,275.0,2.7,634.0,150.0,952.0,102.0,856.0,471.0,16.3,30.0,0.5514,,,2005-04-02T10:00:00,2025-04-04T13:42:24.590126
02/04/2005,11.00.00,0.8,877.0,275.0,2.7,632.0,138.0,993.0,95.0,834.0,421.0,17.0,26.1,0.5036,,,2005-04-02T11:00:00,2025-04-04T13:42:24.692343
02/04/2005,12.00.00,0.8,867.0,275.0,2.4,613.0,134.0,1019.0,93.0,817.0,389.0,19.3,22.3,0.495,,,2005-04-02T12:00:00,2025-04-04T13:42:24.794457
02/04/2005,13.00.00,1.0,892.0,275.0,2.4,614.0,137.0,986.0,95.0,843.0,408.0,20.5,21.9,0.5215,,,2005-04-02T13:00:00,2025-04-04T13:42:24.896686
02/04/2005,14.00.00,0.8,889.0,275.0,2.3,603.0,112.0,1022.0,80.0,853.0,382.0,22.0,20.2,0.5274,,,2005-04-02T14:00:00,2025-04-04T13:42:24.998783
02/04/2005,15.00.00,0.8,900.0,275.0,2.5,622.0,112.0,1008.0,81.0,861.0,387.0,21.7,20.9,0.5367,,,2005-04-02T15:00:00,2025-04-04T13:42:25.101055
02/04/2005,16.00.00,0.9,910.0,275.0,2.9,644.0,149.0,971.0,106.0,873.0,428.0,21.6,20.8,0.5292,,,2005-04-02T16:00:00,2025-04-04T13:42:25.203237
02/04/2005,17.00.00,1.1,947.0,275.0,3.5,682.0,159.0,906.0,113.0,928.0,488.0,21.0,22.3,0.5468,,,2005-04-02T17:00:00,2025-04-04T13:42:25.305359
02/04/2005,18.00.00,1.1,947.0,275.0,4.0,708.0,161.0,858.0,117.0,958.0,556.0,18.6,26.6,0.5631,,,2005-04-02T18:00:00,2025-04-04T13:42:25.407483
02/04/2005,19.00.00,1.2,936.0,275.0,3.5,685.0,171.0,866.0,124.0,942.0,568.0,15.5,33.9,0.5957,,,2005-04-02T19:00:00,2025-04-04T13:42:25.509616
02/04/2005,20.00.00,1.1,925.0,275.0,2.9,645.0,167.0,904.0,122.0,930.0,546.0,14.3,38.0,0.6162,,,2005-04-02T20:00:00,2025-04-04T13:42:25.611734
02/04/2005,21.00.00,0.8,885.0,275.0,1.8,567.0,116.0,1021.0,87.0,872.0,428.0,13.5,39.4,0.6089,,,2005-04-02T21:00:00,2025-04-04T13:42:25.713771
02/04/2005,22.00.00,0.7,891.0,275.0,1.8,567.0,105.0,1031.0,79.0,881.0,418.0,13.1,41.3,0.6184,,,2005-04-02T22:00:00,2025-04-04T13:42:25.815863
02/04/2005,23.00.00,0.7,904.0,275.0,2.1,593.0,125.0,1012.0,93.0,894.0,472.0,13.5,37.8,0.5815,,,2005-04-02T23:00:00,2025-04-04T13:42:25.917975
03/04/2005,00.00.00,0.8,929.0,275.0,2.5,617.0,140.0,953.0,102.0,898.0,544.0,13.5,37.4,0.5745,,,2005-04-03T00:00:00,2025-04-04T13:42:26.020078
03/04/2005,01.00.00,0.8,951.0,275.0,2.8,642.0,109.0,895.0,86.0,929.0,666.0,12.7,40.8,0.5977,,,2005-04-03T01:00:00,2025-04-04T13:42:26.122170
03/04/2005,02.00.00,0.7,938.0,275.0,2.7,631.0,99.0,882.0,77.0,931.0,679.0,12.0,44.2,0.6177,,,2005-04-03T02:00:00,2025-04-04T13:42:26.224444
03/04/2005,03.00.00,0.8,921.0,275.0,2.8,642.0,120.0,861.0,88.0,948.0,768.0,10.5,48.7,0.6164,,,2005-04-03T03:00:00,2025-04-04T13:42:26.326593
03/04/2005,04.00.00,0.5,850.0,275.0,2.0,583.0,83.0,955.0,64.0,914.0,589.0,10.1,49.7,0.6122,,,2005-04-03T04:00:00,2025-04-04T13:42:26.428765
03/04/2005,05.00.00,0.3,811.0,275.0,1.0,494.0,60.0,1118.0,46.0,872.0,470.0,9.6,51.0,0.6082,,,2005-04-03T05:00:00,2025-04-04T13:42:26.530866
03/04/2005,06.00.00,0.4,848.0,275.0,1.3,530.0,75.0,1072.0,55.0,901.0,523.0,9.1,52.4,0.6074,,,2005-04-03T06:00:00,2025-04-04T13:42:26.632927
03/04/2005,07.00.00,0.6,882.0,275.0,1.7,563.0,127.0,978.0,84.0,936.0,660.0,8.9,52.7,0.6034,,,2005-04-03T07:00:00,2025-04-04T13:42:26.735129
03/04/2005,08.00.00,0.7,936.0,275.0,2.4,611.0,134.0,911.0,89.0,949.0,741.0,13.5,40.0,0.6168,,,2005-04-03T08:00:00,2025-04-04T13:42:26.837048
03/04/2005,09.00.00,1.2,1022.0,275.0,4.1,715.0,192.0,806.0,118.0,1004.0,831.0,17.8,30.7,0.6205,,,2005-04-03T09:00:00,2025-04-04T13:42:26.939217
03/04/2005,10.00.00,1.4,970.0,275.0,3.4,677.0,166.0,888.0,113.0,931.0,613.0,21.1,23.7,0.5875,,,2005-04-03T10:00:00,2025-04-04T13:42:27.041269
03/04/2005,11.00.00,1.3,1000.0,275.0,5.3,779.0,171.0,805.0,115.0,1001.0,640.0,24.0,19.3,0.5673,,,2005-04-03T11:00:00,2025-04-04T13:42:27.143337
03/04/2005,12.00.00,1.4,996.0,275.0,5.3,781.0,177.0,806.0,124.0,985.0,631.0,26.5,16.4,0.5594,,,2005-04-03T12:00:00,2025-04-04T13:42:27.245543
03/04/2005,13.00.00,1.0,928.0,275.0,3.8,701.0,119.0,926.0,86.0,902.0,456.0,28.7,13.7,0.5302,,,2005-04-03T13:00:00,2025-04-04T13:42:27.347673
03/04/2005,14.00.00,1.0,933.0,275.0,4.2,722.0,121.0,899.0,87.0,890.0,450.0,28.5,13.1,0.5002,,,2005-04-03T14:00:00,2025-04-04T13:42:27.449786
03/04/2005,15.00.00,1.1,956.0,275.0,5.4,783.0,142.0,857.0,100.0,896.0,516.0,30.0,11.1,0.4624,,,2005-04-03T15:00:00,2025-04-04T13:42:27.551963
03/04/2005,16.00.00,1.3,968.0,275.0,6.3,826.0,197.0,867.0,132.0,898.0,548.0,29.4,10.4,0.4192,,,2005-04-03T16:00:00,2025-04-04T13:42:27.654262
03/04/2005,17.00.00,1.4,953.0,275.0,6.1,817.0,242.0,872.0,156.0,891.0,603.0,28.9,9.9,0.3866,,,2005-04-03T17:00:00,2025-04-04T13:42:27.756398
03/04/2005,18.00.00,1.2,1015.0,275.0,4.6,743.0,190.0,851.0,138.0,981.0,597.0,22.8,21.7,0.5945,,,2005-04-03T18:00:00,2025-04-04T13:42:27.858600
03/04/2005,19.00.00,2.7,1248.0,275.0,11.1,1018.0,367.0,599.0,181.0,1289.0,1167.0,19.9,33.0,0.7608,,,2005-04-03T19:00:00,2025-04-04T13:42:27.960744
03/04/2005,20.00.00,2.5,1180.0,275.0,7.9,894.0,355.0,636.0,187.0,1200.0,1372.0,17.5,40.7,0.8073,,,2005-04-03T20:00:00,2025-04-04T13:42:28.062956
03/04/2005,21.00.00,1.5,1102.0,275.0,6.0,812.0,235.0,693.0,158.0,1178.0,1042.0,16.4,46.6,0.8642,,,2005-04-03T21:00:00,2025-04-04T13:42:28.165202
03/04/2005,22.00.00,1.6,1116.0,275.0,5.8,803.0,233.0,696.0,153.0,1173.0,1055.0,15.5,49.0,0.8579,,,2005-04-03T22:00:00,2025-04-04T13:42:28.267383
03/04/2005,23.00.00,1.2,1100.0,275.0,5.1,769.0,170.0,722.0,128.0,1147.0,1049.0,14.3,52.5,0.8497,,,2005-04-03T23:00:00,2025-04-04T13:42:28.369572
04/04/2005,00.00.00,0.9,1012.0,275.0,3.5,683.0,117.0,801.0,93.0,1073.0,816.0,14.2,51.4,0.8275,,,2005-04-04T00:00:00,2025-04-04T13:42:28.471869
04/04/2005,01.00.00,0.6,944.0,275.0,1.9,579.0,70.0,925.0,58.0,1002.0,598.0,13.8,51.2,0.8058,,,2005-04-04T01:00:00,2025-04-04T13:42:28.573970
04/04/2005,02.00.00,0.5,912.0,275.0,1.5,544.0,69.0,959.0,55.0,1002.0,573.0,12.1,56.3,0.7927,,,2005-04-04T02:00:00,2025-04-04T13:42:28.676224
04/04/2005,03.00.00,0.4,887.0,275.0,1.1,508.0,62.0,1047.0,51.0,974.0,549.0,11.3,58.9,0.7888,,,2005-04-04T03:00:00,2025-04-04T13:42:28.778444
04/04/2005,04.00.00,0.4,864.0,275.0,0.8,478.0,52.0,1116.0,43.0,958.0,489.0,11.8,56.0,0.7743,,,2005-04-04T04:00:00,2025-04-04T13:42:28.880506
04/04/2005,05.00.00,0.5,888.0,275.0,1.3,528.0,77.0,1077.0,53.0,987.0,578.0,10.4,59.9,0.755,,,2005-04-04T05:00:00,2025-04-04T13:42:28.982659
04/04/2005,06.00.00,1.1,1031.0,275.0,4.4,730.0,182.0,760.0,93.0,1129.0,905.0,9.5,63.1,0.7531,,,2005-04-04T06:00:00,2025-04-04T13:42:29.084777
